ResponseId,LanguageWantToWorkWith
450,Swift
450,TypeScript
451,C
451,GDScript
451,HTML/CSS
451,JavaScript
451,PHP
451,Python
452,Delphi
452,HTML/CSS
452,JavaScript
452,PHP
452,SQL
453,C#
453,HTML/CSS
453,JavaScript
453,PHP
453,Python
453,SQL
453,Swift
453,TypeScript
453,Visual Basic (.Net)
454,Bash/Shell (all shells)
454,HTML/CSS
454,Java
454,JavaScript
454,SQL
456,Bash/Shell (all shells)
456,PHP
456,SQL
457,Bash/Shell (all shells)
457,C
457,C++
457,Go
457,Java
457,Rust
458,Bash/Shell (all shells)
458,Java
458,Kotlin
458,Rust
458,SQL
459,C
459,Python
459,Rust
460,C#
460,F#
460,Kotlin
461,C++
461,Swift
462,C++
462,F#
462,Rust
463,C
463,MicroPython
463,Python
463,SQL
464,Ada
464,C++
464,HTML/CSS
464,JavaScript
464,Kotlin
464,SQL
464,Swift
464,TypeScript
465,C
465,Python
466,Python
467,C
467,C#
467,C++
468,Elixir
468,HTML/CSS
468,Rust
468,SQL
469,JavaScript
469,Python
469,Rust
469,SQL
469,TypeScript
470,Bash/Shell (all shells)
470,Groovy
470,Java
471,Bash/Shell (all shells)
471,HTML/CSS
471,Java
471,TypeScript
472,Bash/Shell (all shells)
472,C
472,C#
472,C++
472,HTML/CSS
472,JavaScript
472,Kotlin
472,PHP
472,Python
472,Rust
472,TypeScript
473,HTML/CSS
473,Java
473,JavaScript
473,Kotlin
473,SQL
473,Swift
473,TypeScript
475,Bash/Shell (all shells)
475,C
475,C#
475,C++
475,Go
475,HTML/CSS
475,Java
475,JavaScript
475,Julia
475,Python
475,SQL
475,TypeScript
476,Assembly
476,C
476,C#
476,C++
476,Zig
477,GDScript
478,C
478,C++
478,Perl
478,Rust
478,SQL
479,C
479,C#
479,C++
479,Python
479,Rust
480,C
480,C++
480,Java
480,JavaScript
480,Python
481,Elixir
481,HTML/CSS
481,Java
481,Kotlin
481,Rust
481,SQL
481,Zig
482,Rust
482,Zig
483,Rust
484,Elixir
484,Go
484,HTML/CSS
484,JavaScript
484,SQL
484,TypeScript
486,JavaScript
486,Python
486,TypeScript
487,HTML/CSS
487,Python
488,HTML/CSS
488,JavaScript
488,Rust
489,HTML/CSS
489,JavaScript
489,Python
489,TypeScript
490,Assembly
490,Bash/Shell (all shells)
490,Go
490,HTML/CSS
490,JavaScript
490,TypeScript
491,Go
492,HTML/CSS
492,JavaScript
492,TypeScript
493,HTML/CSS
493,Java
493,JavaScript
493,Kotlin
493,Rust
493,SQL
493,Swift
493,TypeScript
494,Go
494,JavaScript
494,TypeScript
495,Bash/Shell (all shells)
495,HTML/CSS
495,Java
495,JavaScript
495,Perl
495,Python
495,SQL
496,Java
496,Kotlin
497,Bash/Shell (all shells)
497,C
497,C++
497,JavaScript
497,Lua
497,Python
497,Rust
497,Zig
498,Python
498,SQL
499,C#
499,HTML/CSS
499,JavaScript
499,SQL
499,TypeScript
500,GDScript
500,Go
500,JavaScript
500,Lua
500,Python
500,Rust
502,C#
502,Go
502,Rust
503,C#
503,Go
504,Bash/Shell (all shells)
504,Dart
504,Kotlin
504,Rust
504,Swift
506,Bash/Shell (all shells)
506,Java
506,JavaScript
506,Kotlin
506,Python
506,Ruby
506,Rust
506,SQL
506,TypeScript
507,C#
507,C++
507,HTML/CSS
507,JavaScript
507,Kotlin
507,Perl
507,PHP
507,Python
507,Rust
507,SQL
507,TypeScript
508,C++
508,Dart
508,Go
508,Haskell
508,Java
508,Kotlin
508,Scala
509,C#
509,HTML/CSS
509,SQL
509,TypeScript
510,JavaScript
510,Python
510,TypeScript
511,Bash/Shell (all shells)
511,C#
511,HTML/CSS
511,Python
511,SQL
511,TypeScript
513,C#
513,C++
513,HTML/CSS
513,JavaScript
513,TypeScript
514,HTML/CSS
514,JavaScript
514,PHP
514,SQL
515,Bash/Shell (all shells)
515,C
515,C++
515,HTML/CSS
515,JavaScript
515,Ruby
515,SQL
515,TypeScript
516,C
516,Lisp
516,TypeScript
517,Bash/Shell (all shells)
517,C
517,C++
517,Python
518,C#
519,C++
519,Clojure
519,Dart
519,Python
519,R
520,Bash/Shell (all shells)
520,C
520,C#
520,C++
520,Go
520,Python
520,Rust
520,SQL
521,C#
521,Kotlin
521,SQL
521,Swift
521,TypeScript
522,Bash/Shell (all shells)
522,C
522,Go
522,JavaScript
522,Perl
522,PHP
522,Python
522,SQL
523,Python
523,SQL
524,C
524,Python
525,Delphi
525,HTML/CSS
525,JavaScript
525,PHP
525,SQL
526,C++
527,Bash/Shell (all shells)
527,F#
527,Go
527,Python
527,TypeScript
529,C#
529,HTML/CSS
529,JavaScript
529,PowerShell
529,R
529,Rust
529,SQL
529,TypeScript
530,C#
530,Kotlin
530,Rust
530,TypeScript
531,C#
531,HTML/CSS
531,JavaScript
531,PowerShell
531,Python
531,Rust
531,SQL
531,TypeScript
532,C
532,C++
532,Objective-C
532,PHP
532,Swift
533,C#
533,HTML/CSS
533,JavaScript
533,TypeScript
534,Rust
534,Swift
535,C#
535,Go
535,JavaScript
535,Python
535,TypeScript
536,C#
536,F#
537,Bash/Shell (all shells)
537,C++
537,Go
537,Haskell
537,HTML/CSS
537,JavaScript
537,Julia
537,PHP
537,Rust
537,TypeScript
537,Zig
538,Assembly
538,Bash/Shell (all shells)
538,C
538,C++
538,Go
538,HTML/CSS
538,JavaScript
538,TypeScript
539,Python
540,Assembly
540,Bash/Shell (all shells)
540,Go
540,Kotlin
540,Lisp
540,Lua
540,Perl
540,Python
540,Ruby
540,Rust
540,SQL
541,Bash/Shell (all shells)
541,Crystal
541,Erlang
541,F#
541,OCaml
541,Python
541,Rust
541,Scala
541,SQL
542,C
542,C#
542,C++
542,HTML/CSS
542,JavaScript
542,Python
542,Zig
543,C
543,C#
543,C++
543,Lua
543,Python
544,Python
545,Bash/Shell (all shells)
545,Clojure
545,GDScript
545,Go
545,Java
545,Kotlin
545,Lua
545,OCaml
545,Rust
545,Swift
545,TypeScript
545,Zig
546,Go
546,JavaScript
546,Python
546,Rust
546,SQL
546,TypeScript
547,Bash/Shell (all shells)
547,Fortran
547,MATLAB
547,Python
548,Bash/Shell (all shells)
548,C++
548,Go
548,Rust
548,TypeScript
549,HTML/CSS
549,Java
549,JavaScript
549,Python
549,TypeScript
550,Bash/Shell (all shells)
550,PowerShell
550,Python
550,Rust
551,C
551,Go
551,Python
551,Zig
552,JavaScript
552,PHP
553,C#
553,F#
553,SQL
554,C#
554,C++
554,Go
554,Kotlin
554,PowerShell
554,Rust
554,SQL
554,TypeScript
555,C
555,JavaScript
555,Python
555,R
556,C++
556,Erlang
556,Lua
556,Rust
556,TypeScript
557,Bash/Shell (all shells)
557,Elixir
557,Haskell
557,HTML/CSS
557,JavaScript
557,Rust
557,SQL
557,TypeScript
558,Go
559,Java
559,Kotlin
559,Python
559,SQL
559,TypeScript
560,Bash/Shell (all shells)
560,Python
560,Rust
561,C#
562,C
562,Clojure
562,Go
562,JavaScript
563,Go
563,HTML/CSS
563,JavaScript
563,Python
563,Scala
563,SQL
564,Bash/Shell (all shells)
564,HTML/CSS
564,JavaScript
564,TypeScript
565,C#
565,HTML/CSS
565,SQL
566,C#
566,Visual Basic (.Net)
567,C#
567,HTML/CSS
567,JavaScript
567,SQL
567,TypeScript
568,Kotlin
569,Elixir
569,Erlang
569,Lisp
569,Python
569,Rust
569,SQL
570,C#
570,HTML/CSS
570,JavaScript
570,SQL
570,TypeScript
571,Go
571,HTML/CSS
571,Java
571,JavaScript
571,Kotlin
571,Rust
571,SQL
571,TypeScript
572,Rust
572,TypeScript
573,C#
573,JavaScript
573,PowerShell
573,SQL
573,TypeScript
574,Bash/Shell (all shells)
574,PowerShell
574,Python
574,SQL
575,Dart
575,SQL
576,C#
576,Go
576,JavaScript
576,SQL
576,TypeScript
577,Bash/Shell (all shells)
577,C
577,Go
577,HTML/CSS
577,JavaScript
577,PHP
577,Python
577,Rust
577,TypeScript
578,Dart
578,Rust
579,C#
580,Bash/Shell (all shells)
580,Go
580,Java
580,JavaScript
580,Kotlin
580,Perl
580,SQL
580,TypeScript
582,C#
582,F#
583,Bash/Shell (all shells)
583,Fortran
583,Julia
583,PHP
583,R
583,SQL
585,Java
585,TypeScript
587,Bash/Shell (all shells)
587,HTML/CSS
587,JavaScript
587,Python
587,SQL
587,Swift
587,TypeScript
588,Bash/Shell (all shells)
588,JavaScript
588,Kotlin
588,Python
588,SQL
588,TypeScript
589,Assembly
589,Bash/Shell (all shells)
589,HTML/CSS
589,JavaScript
589,PowerShell
589,Python
590,Bash/Shell (all shells)
590,Elixir
590,Erlang
590,F#
590,Haskell
590,HTML/CSS
590,Lisp
590,OCaml
591,Go
591,Java
591,JavaScript
591,SQL
591,TypeScript
592,Bash/Shell (all shells)
592,C
592,C++
592,Python
593,C#
593,HTML/CSS
593,JavaScript
593,SQL
593,TypeScript
594,Python
595,Crystal
595,Go
595,Kotlin
595,Python
595,Ruby
595,Rust
595,SQL
595,TypeScript
596,HTML/CSS
596,JavaScript
596,MicroPython
596,TypeScript
597,Assembly
597,Bash/Shell (all shells)
597,C
597,JavaScript
597,Perl
598,C#
598,C++
598,Java
598,PowerShell
598,Python
598,Rust
599,Bash/Shell (all shells)
599,C++
599,Go
599,JavaScript
599,Python
599,SQL
601,C
601,C#
601,C++
601,Dart
601,HTML/CSS
601,Java
601,JavaScript
601,Kotlin
601,PHP
601,Python
601,SQL
601,TypeScript
602,C++
602,Delphi
602,Java
602,PHP
603,C#
603,TypeScript
604,Java
605,Bash/Shell (all shells)
605,SQL
606,HTML/CSS
606,JavaScript
606,Python
606,TypeScript
607,C#
607,Go
607,PowerShell
607,Python
607,SQL
608,Go
608,HTML/CSS
608,JavaScript
608,PHP
608,SQL
608,Swift
608,TypeScript
609,Assembly
609,Bash/Shell (all shells)
609,C
609,C#
609,C++
609,GDScript
609,HTML/CSS
609,JavaScript
609,Lua
609,PowerShell
609,Python
609,Rust
609,SQL
610,Bash/Shell (all shells)
610,Go
610,HTML/CSS
610,Java
610,JavaScript
610,Kotlin
610,PowerShell
610,Python
610,Rust
610,TypeScript
611,Go
612,C#
612,HTML/CSS
612,JavaScript
612,Python
612,TypeScript
613,Bash/Shell (all shells)
613,Go
613,HTML/CSS
613,JavaScript
613,Python
613,Ruby
613,SQL
614,HTML/CSS
614,Java
614,JavaScript
614,Kotlin
614,Python
614,SQL
615,Assembly
615,C
615,C++
615,Haskell
617,HTML/CSS
617,JavaScript
617,R
618,Bash/Shell (all shells)
618,C
618,Python
619,C#
619,PowerShell
620,Dart
620,GDScript
620,Kotlin
621,Bash/Shell (all shells)
621,C++
621,Go
621,JavaScript
621,Lua
621,Rust
621,SQL
622,C
622,C++
622,Python
623,JavaScript
623,Python
624,Bash/Shell (all shells)
624,Go
624,Python
625,Python
625,SQL
626,Dart
626,Java
626,Kotlin
626,Python
627,C++
627,HTML/CSS
627,Java
627,JavaScript
627,PowerShell
627,Python
627,SQL
628,Dart
628,HTML/CSS
628,JavaScript
628,PHP
629,HTML/CSS
629,JavaScript
629,TypeScript
630,Elixir
630,Erlang
630,HTML/CSS
630,JavaScript
630,Ruby
630,SQL
631,Python
631,Rust
632,C#
632,Java
632,TypeScript
633,Python
633,Rust
634,C#
634,Go
634,SQL
634,TypeScript
635,Elixir
635,Erlang
635,Go
635,Scala
635,Zig
636,Python
637,F#
637,Lisp
637,Objective-C
637,PowerShell
637,Python
637,Swift
638,Bash/Shell (all shells)
638,HTML/CSS
638,Java
638,JavaScript
638,PowerShell
638,Python
638,SQL
639,C#
639,Dart
639,Python
639,R
640,Bash/Shell (all shells)
640,HTML/CSS
640,JavaScript
640,PHP
640,Python
640,SQL
641,Bash/Shell (all shells)
641,C#
641,HTML/CSS
641,PowerShell
641,TypeScript
642,C#
642,HTML/CSS
642,JavaScript
642,PowerShell
642,SQL
642,TypeScript
643,F#
643,SQL
644,C
644,JavaScript
645,C#
645,SQL
646,Bash/Shell (all shells)
646,C
646,C#
646,Clojure
646,Elixir
646,F#
646,Go
646,Lisp
646,Lua
646,PowerShell
646,Rust
646,SQL
647,Bash/Shell (all shells)
647,Java
647,JavaScript
647,PHP
647,SQL
647,TypeScript
648,C
648,Erlang
648,Fortran
648,PHP
648,Python
648,SQL
649,JavaScript
649,OCaml
649,Rust
650,C#
650,SQL
650,TypeScript
651,HTML/CSS
651,JavaScript
651,PHP
651,SQL
651,TypeScript
652,Bash/Shell (all shells)
652,C
652,PHP
652,SQL
653,Bash/Shell (all shells)
653,C#
653,Dart
653,Go
653,Haskell
653,HTML/CSS
653,Lua
653,Nim
653,PHP
653,Rust
653,SQL
654,Bash/Shell (all shells)
654,Go
654,JavaScript
654,Python
654,SQL
654,TypeScript
655,Bash/Shell (all shells)
655,C#
655,HTML/CSS
655,Lua
655,Python
655,Rust
656,Delphi
656,SQL
657,C#
657,HTML/CSS
657,SQL
658,Groovy
658,HTML/CSS
658,Java
658,JavaScript
658,Kotlin
658,PHP
658,Python
658,SQL
658,TypeScript
659,Kotlin
660,Bash/Shell (all shells)
660,C#
660,HTML/CSS
660,Java
660,JavaScript
660,SQL
660,TypeScript
661,C#
662,Python
662,TypeScript
663,Go
663,HTML/CSS
663,Java
663,JavaScript
663,Lua
663,PHP
663,SQL
663,Swift
664,Assembly
664,Bash/Shell (all shells)
664,C
664,GDScript
664,HTML/CSS
664,JavaScript
664,Lua
664,PHP
664,Python
664,Rust
664,SQL
664,TypeScript
665,C
665,C++
665,Go
665,Groovy
665,HTML/CSS
665,Java
665,JavaScript
665,Kotlin
665,Python
665,R
665,SQL
665,TypeScript
666,Go
666,JavaScript
666,Python
666,Rust
666,SQL
666,TypeScript
668,Groovy
668,HTML/CSS
668,Java
668,JavaScript
668,Kotlin
668,Python
668,SQL
668,TypeScript
669,C#
669,F#
669,HTML/CSS
669,SQL
670,Go
670,HTML/CSS
670,Python
670,SQL
670,Swift
671,C++
671,Go
671,Lua
671,Python
671,TypeScript
672,C#
672,C++
672,HTML/CSS
672,JavaScript
672,PowerShell
672,TypeScript
673,Python
674,Bash/Shell (all shells)
674,C#
674,HTML/CSS
674,JavaScript
674,Objective-C
674,PHP
674,Python
674,Rust
674,SQL
674,Swift
674,TypeScript
674,Visual Basic (.Net)
675,Bash/Shell (all shells)
675,C#
675,Rust
675,TypeScript
676,Bash/Shell (all shells)
676,HTML/CSS
676,Kotlin
676,Rust
677,Go
677,JavaScript
677,Rust
678,JavaScript
678,Python
678,TypeScript
679,C++
679,Fortran
679,Python
680,Cobol
680,JavaScript
680,PowerShell
680,Python
680,TypeScript
681,C#
681,HTML/CSS
681,SQL
681,TypeScript
682,C#
682,Elixir
682,Go
682,HTML/CSS
682,Kotlin
682,Python
682,Rust
682,SQL
682,TypeScript
683,C#
683,C++
684,TypeScript
685,Fortran
686,Java
686,JavaScript
686,TypeScript
687,C++
687,Dart
687,Elixir
687,Go
687,Python
687,SQL
687,TypeScript
687,Zig
688,C
688,C#
688,Dart
688,GDScript
688,Go
688,PHP
688,Rust
688,SQL
689,C#
689,Go
689,SQL
689,Visual Basic (.Net)
690,Go
690,Python
691,Bash/Shell (all shells)
691,Java
692,Bash/Shell (all shells)
692,JavaScript
692,Python
692,Rust
692,SQL
692,TypeScript
693,Bash/Shell (all shells)
693,Go
693,Groovy
693,Python
693,SQL
694,Assembly
694,C
694,C++
694,Go
695,C#
695,Python
695,SQL
695,TypeScript
697,C#
698,C
698,C++
698,Elixir
698,Haskell
698,Swift
698,Zig
699,HTML/CSS
699,JavaScript
699,Python
699,SQL
700,Bash/Shell (all shells)
700,HTML/CSS
700,JavaScript
700,Ruby
700,SQL
701,Bash/Shell (all shells)
701,Dart
701,Go
701,HTML/CSS
701,JavaScript
701,Kotlin
701,SQL
701,Swift
701,TypeScript
701,Zig
702,C#
702,HTML/CSS
702,PowerShell
702,Python
702,Rust
702,Visual Basic (.Net)
703,Bash/Shell (all shells)
703,Go
703,Python
704,Bash/Shell (all shells)
704,Crystal
704,Elixir
704,Haskell
704,HTML/CSS
704,Nim
704,Ruby
704,Scala
704,Swift
704,Zig
705,Assembly
705,C
705,HTML/CSS
705,Java
705,JavaScript
705,Kotlin
705,PHP
705,Python
705,SQL
705,Swift
705,TypeScript
706,Bash/Shell (all shells)
706,C
706,C#
706,C++
706,Python
708,Bash/Shell (all shells)
708,C++
708,Python
708,Rust
709,Go
709,Python
709,Rust
709,SQL
710,TypeScript
711,GDScript
711,Python
711,Rust
712,Ada
712,C
712,Python
712,TypeScript
713,Bash/Shell (all shells)
713,GDScript
713,Go
713,HTML/CSS
713,JavaScript
713,TypeScript
714,Bash/Shell (all shells)
714,C
714,C++
714,HTML/CSS
714,JavaScript
714,Lua
714,Python
714,SQL
714,TypeScript
715,C#
715,JavaScript
715,SQL
715,TypeScript
717,Bash/Shell (all shells)
717,C++
717,HTML/CSS
717,Python
718,HTML/CSS
718,JavaScript
718,SQL
718,TypeScript
719,Go
719,JavaScript
719,TypeScript
720,Delphi
721,C#
721,JavaScript
722,C#
722,C++
722,F#
722,Python
722,Rust
723,Bash/Shell (all shells)
723,Go
723,HTML/CSS
723,JavaScript
723,PHP
723,Rust
723,SQL
723,TypeScript
725,Rust
726,C#
726,Groovy
726,HTML/CSS
726,PowerShell
726,TypeScript
727,Kotlin
727,Swift
727,TypeScript
728,Elixir
728,Julia
728,Rust
728,TypeScript
729,HTML/CSS
729,JavaScript
729,PHP
729,Python
729,SQL
730,C++
730,HTML/CSS
730,JavaScript
730,PHP
730,Python
730,SQL
731,Bash/Shell (all shells)
731,Groovy
731,HTML/CSS
731,Java
731,JavaScript
731,Kotlin
731,Python
731,Rust
731,SQL
731,TypeScript
732,C
732,C#
732,C++
732,Delphi
732,Lua
732,PowerShell
732,Python
732,Rust
732,Swift
732,VBA
732,Zig
733,Scala
734,HTML/CSS
734,JavaScript
735,Dart
735,HTML/CSS
735,JavaScript
735,Kotlin
735,Swift
735,TypeScript
736,Elixir
736,PHP
736,R
737,Java
737,SQL
738,HTML/CSS
738,JavaScript
738,Python
738,SQL
738,TypeScript
739,Bash/Shell (all shells)
739,JavaScript
739,PHP
739,PowerShell
739,SQL
740,C#
740,Dart
740,Zig
741,C#
741,HTML/CSS
741,JavaScript
741,Rust
741,SQL
742,C#
742,Go
742,Rust
743,Assembly
743,Bash/Shell (all shells)
743,C
743,C++
743,Python
743,Rust
743,Zig
744,C#
744,Kotlin
744,PowerShell
744,Swift
745,HTML/CSS
745,Rust
745,TypeScript
745,Zig
746,TypeScript
747,Python
747,Rust
748,C#
748,TypeScript
749,Bash/Shell (all shells)
749,Go
749,Kotlin
749,Python
749,Scala
749,SQL
750,Kotlin
751,Bash/Shell (all shells)
751,Java
751,Kotlin
751,Python
751,Rust
751,SQL
752,Bash/Shell (all shells)
752,Go
752,JavaScript
752,Python
752,R
752,Rust
752,SQL
752,TypeScript
753,C
753,Python
753,Rust
754,C#
754,C++
754,Lua
754,TypeScript
755,Assembly
755,C++
755,HTML/CSS
755,Python
755,TypeScript
756,Bash/Shell (all shells)
756,HTML/CSS
756,Python
756,SQL
758,C++
758,Rust
759,Assembly
759,Bash/Shell (all shells)
759,C
759,C++
759,Zig
760,HTML/CSS
760,JavaScript
760,Python
760,Rust
760,SQL
760,TypeScript
761,C#
761,Go
761,Python
761,SQL
762,C#
762,Go
762,Java
762,PowerShell
763,Bash/Shell (all shells)
763,C#
763,C++
763,Go
763,HTML/CSS
763,JavaScript
763,Rust
763,SQL
763,TypeScript
764,Bash/Shell (all shells)
764,Python
765,Assembly
765,Bash/Shell (all shells)
765,C
765,C++
765,Python
766,GDScript
766,Rust
767,Bash/Shell (all shells)
767,C++
767,HTML/CSS
767,JavaScript
767,Python
767,TypeScript
768,C
768,C#
768,C++
768,Go
768,Java
769,C#
769,Java
770,Bash/Shell (all shells)
770,C#
770,HTML/CSS
770,JavaScript
770,Rust
770,Solidity
770,SQL
771,C#
771,C++
771,GDScript
771,HTML/CSS
771,JavaScript
771,Python
772,Assembly
772,Bash/Shell (all shells)
772,C
772,C#
772,Dart
772,Go
772,Lua
772,Objective-C
772,SQL
772,Swift
772,Zig
773,JavaScript
774,GDScript
774,HTML/CSS
774,Java
774,JavaScript
774,Kotlin
774,Python
774,Rust
774,TypeScript
775,Dart
775,Kotlin
776,Bash/Shell (all shells)
776,C
776,C++
776,MicroPython
776,Python
777,Java
779,C#
779,Go
779,Java
779,JavaScript
779,Kotlin
779,SQL
779,TypeScript
780,C#
780,JavaScript
780,PowerShell
780,Python
780,Rust
780,TypeScript
781,Elixir
781,GDScript
781,Lua
781,Python
781,Rust
781,TypeScript
782,Go
782,Python
782,TypeScript
783,Assembly
783,C++
783,Java
783,Python
783,Swift
784,Go
785,Clojure
785,Haskell
785,HTML/CSS
785,JavaScript
785,Lisp
785,Perl
785,Ruby
785,Rust
785,TypeScript
786,Python
787,PHP
788,Bash/Shell (all shells)
788,Go
788,HTML/CSS
788,JavaScript
788,PHP
788,SQL
788,TypeScript
789,Bash/Shell (all shells)
789,C++
789,Haskell
789,Python
790,Bash/Shell (all shells)
790,Go
790,HTML/CSS
790,JavaScript
790,Python
790,SQL
790,TypeScript
791,Bash/Shell (all shells)
791,C
791,C#
791,C++
791,GDScript
791,HTML/CSS
791,JavaScript
791,Lua
791,PHP
791,PowerShell
791,Python
792,Bash/Shell (all shells)
792,HTML/CSS
792,JavaScript
792,PHP
792,Python
792,SQL
792,TypeScript
793,Rust
794,C++
794,Rust
794,TypeScript
795,Rust
796,Bash/Shell (all shells)
796,Java
797,Go
797,HTML/CSS
797,JavaScript
797,Python
798,Erlang
798,Go
798,Kotlin
798,Python
798,Rust
798,Swift
799,Bash/Shell (all shells)
799,Go
799,JavaScript
799,MicroPython
799,PHP
799,SQL
800,C#
800,HTML/CSS
800,Python
801,C
801,Dart
801,GDScript
801,Go
801,Kotlin
801,Ruby
801,Rust
801,TypeScript
802,Bash/Shell (all shells)
802,C
802,C#
802,C++
802,HTML/CSS
802,JavaScript
802,Perl
802,PHP
802,PowerShell
802,Python
802,Rust
802,Zephyr
803,Ada
803,Bash/Shell (all shells)
803,Delphi
803,HTML/CSS
803,JavaScript
803,PHP
803,PowerShell
803,SQL
803,Zig
804,Bash/Shell (all shells)
804,Go
804,Java
804,Kotlin
804,PowerShell
804,Python
804,SQL
805,C
805,C#
805,C++
805,HTML/CSS
805,PHP
805,Python
805,SQL
805,TypeScript
806,Bash/Shell (all shells)
806,C
806,HTML/CSS
806,Python
806,Rust
806,SQL
807,Haskell
807,Rust
808,Bash/Shell (all shells)
808,C
808,C#
808,C++
808,Go
808,HTML/CSS
808,JavaScript
808,MicroPython
808,PowerShell
808,Rust
809,Haskell
809,TypeScript
810,HTML/CSS
810,JavaScript
811,C#
811,Fortran
811,Python
811,SQL
813,Go
813,Java
813,SQL
